time,volt,current,compound
1.1000,-1.5500,0.0000,(Zn+Cu)1
1.1100,-1.5450,0.0000,(Zn+Cu)1
1.1200,-1.5400,0.0000,(Zn+Cu)1
1.1300,-1.5350,0.0000,(Zn+Cu)1
1.1400,-1.5300,0.0000,(Zn+Cu)1
1.1500,-1.5250,0.0000,(Zn+Cu)1
1.1600,-1.5200,0.0000,(Zn+Cu)1
1.1700,-1.5150,0.0000,(Zn+Cu)1
1.1800,-1.5100,0.0000,(Zn+Cu)1
1.1900,-1.5050,0.0000,(Zn+Cu)1
1.2000,-1.5000,0.0000,(Zn+Cu)1
1.2100,-1.4950,0.0000,(Zn+Cu)1
1.2200,-1.4900,2.1599,(Zn+Cu)1
1.2300,-1.4850,29.8574,(Zn+Cu)1
1.2400,-1.4800,56.5566,(Zn+Cu)1
1.2500,-1.4750,83.2950,(Zn+Cu)1
1.2600,-1.4700,109.3377,(Zn+Cu)1
1.2700,-1.4650,134.2332,(Zn+Cu)1
1.2800,-1.4600,159.1345,(Zn+Cu)1
1.2900,-1.4550,189.2133,(Zn+Cu)1
1.3000,-1.4500,213.0436,(Zn+Cu)1
1.3100,-1.4450,236.2850,(Zn+Cu)1
1.3200,-1.4400,260.0977,(Zn+Cu)1
1.3300,-1.4350,282.4861,(Zn+Cu)1
1.3400,-1.4300,305.8019,(Zn+Cu)1
1.3500,-1.4250,326.8424,(Zn+Cu)1
1.3600,-1.4200,349.6099,(Zn+Cu)1
1.3700,-1.4150,370.3379,(Zn+Cu)1
1.3800,-1.4100,395.6445,(Zn+Cu)1
1.3900,-1.4050,415.7385,(Zn+Cu)1
1.4000,-1.4000,435.7284,(Zn+Cu)1
1.4100,-1.3950,455.2459,(Zn+Cu)1
1.4200,-1.3900,474.2944,(Zn+Cu)1
1.4300,-1.3850,470.3621,(Zn+Cu)1
1.4400,-1.3800,462.4984,(Zn+Cu)1
1.4500,-1.3750,454.0317,(Zn+Cu)1
1.4600,-1.3700,450.3507,(Zn+Cu)1
1.4700,-1.3650,442.2202,(Zn+Cu)1
1.4800,-1.3600,434.0833,(Zn+Cu)1
1.4900,-1.3550,420.4991,(Zn+Cu)1
1.5000,-1.3500,412.5085,(Zn+Cu)1
1.5100,-1.3450,403.7631,(Zn+Cu)1
1.5200,-1.3400,395.5872,(Zn+Cu)1
1.5300,-1.3350,387.7859,(Zn+Cu)1
1.5400,-1.3300,379.0470,(Zn+Cu)1
1.5500,-1.3250,373.5032,(Zn+Cu)1
1.5600,-1.3200,364.8130,(Zn+Cu)1
1.5700,-1.3150,356.8140,(Zn+Cu)1
1.5800,-1.3100,344.0021,(Zn+Cu)1
1.5900,-1.3050,335.1926,(Zn+Cu)1
1.6000,-1.3000,327.7185,(Zn+Cu)1
1.6100,-1.2950,319.5067,(Zn+Cu)1
1.6200,-1.2900,311.1758,(Zn+Cu)1
1.6300,-1.2850,305.5713,(Zn+Cu)1
1.6400,-1.2800,297.1956,(Zn+Cu)1
1.6500,-1.2750,289.1969,(Zn+Cu)1
1.6600,-1.2700,277.9744,(Zn+Cu)1
1.6700,-1.2650,269.8610,(Zn+Cu)1
1.6800,-1.2600,262.8232,(Zn+Cu)1
1.6900,-1.2550,255.4073,(Zn+Cu)1
1.7000,-1.2500,247.5145,(Zn+Cu)1
1.7100,-1.2450,240.3206,(Zn+Cu)1
1.7200,-1.2400,234.8912,(Zn+Cu)1
1.7300,-1.2350,226.7785,(Zn+Cu)1
1.7400,-1.2300,219.5002,(Zn+Cu)1
1.7500,-1.2250,210.2467,(Zn+Cu)1
1.7600,-1.2200,203.7563,(Zn+Cu)1
1.7700,-1.2150,196.4078,(Zn+Cu)1
1.7800,-1.2100,189.9574,(Zn+Cu)1
1.7900,-1.2050,183.7542,(Zn+Cu)1
1.8000,-1.2000,178.6810,(Zn+Cu)1
1.8100,-1.1950,172.2392,(Zn+Cu)1
1.8200,-1.1900,166.4278,(Zn+Cu)1
1.8300,-1.1850,158.0689,(Zn+Cu)1
1.8400,-1.1800,151.6731,(Zn+Cu)1
1.8500,-1.1750,146.6924,(Zn+Cu)1
1.8600,-1.1700,140.9824,(Zn+Cu)1
1.8700,-1.1650,135.6939,(Zn+Cu)1
1.8800,-1.1600,131.4183,(Zn+Cu)1
1.8900,-1.1550,126.4486,(Zn+Cu)1
1.9000,-1.1500,120.8527,(Zn+Cu)1
1.9100,-1.1450,116.6680,(Zn+Cu)1
1.9200,-1.1400,110.6564,(Zn+Cu)1
1.9300,-1.1350,106.1016,(Zn+Cu)1
1.9400,-1.1300,101.8835,(Zn+Cu)1
1.9500,-1.1250,97.7868,(Zn+Cu)1
1.9600,-1.1200,93.5519,(Zn+Cu)1
1.9700,-1.1150,91.2466,(Zn+Cu)1
1.9800,-1.1100,86.8380,(Zn+Cu)1
1.9900,-1.1050,83.6694,(Zn+Cu)1
2.0000,-1.1000,79.3444,(Zn+Cu)1
2.0100,-1.0950,75.9393,(Zn+Cu)1
2.0200,-1.0900,73.3408,(Zn+Cu)1
2.0300,-1.0850,70.2389,(Zn+Cu)1
2.0400,-1.0800,67.4634,(Zn+Cu)1
2.0500,-1.0750,65.8049,(Zn+Cu)1
2.0600,-1.0700,63.6373,(Zn+Cu)1
2.0700,-1.0650,60.9942,(Zn+Cu)1
2.0800,-1.0600,58.3516,(Zn+Cu)1
2.0900,-1.0550,55.8910,(Zn+Cu)1
2.1000,-1.0500,54.3428,(Zn+Cu)1
2.1100,-1.0450,52.3218,(Zn+Cu)1
2.1200,-1.0400,50.6671,(Zn+Cu)1
2.1300,-1.0350,48.9243,(Zn+Cu)1
2.1400,-1.0300,48.1015,(Zn+Cu)1
2.1500,-1.0250,46.1475,(Zn+Cu)1
2.1600,-1.0200,44.7333,(Zn+Cu)1
2.1700,-1.0150,42.8779,(Zn+Cu)1
2.1800,-1.0100,41.6274,(Zn+Cu)1
2.1900,-1.0050,40.5287,(Zn+Cu)1
2.2000,-1.0000,38.8119,(Zn+Cu)1
2.2100,-0.9950,37.8221,(Zn+Cu)1
2.2200,-0.9900,37.1406,(Zn+Cu)1
2.2300,-0.9850,36.2832,(Zn+Cu)1
2.2400,-0.9800,35.2682,(Zn+Cu)1
2.2500,-0.9750,34.2120,(Zn+Cu)1
2.2600,-0.9700,33.0943,(Zn+Cu)1
2.2700,-0.9650,32.5273,(Zn+Cu)1
2.2800,-0.9600,31.5080,(Zn+Cu)1
2.2900,-0.9550,30.9807,(Zn+Cu)1
2.3000,-0.9500,30.4579,(Zn+Cu)1
2.3100,-0.9450,29.7015,(Zn+Cu)1
2.3200,-0.9400,29.0132,(Zn+Cu)1
2.3300,-0.9350,28.4634,(Zn+Cu)1
2.3400,-0.9300,27.4370,(Zn+Cu)1
2.3500,-0.9250,27.2125,(Zn+Cu)1
2.3600,-0.9200,26.5995,(Zn+Cu)1
2.3700,-0.9150,26.2209,(Zn+Cu)1
2.3800,-0.9100,25.5636,(Zn+Cu)1
2.3900,-0.9050,25.7991,(Zn+Cu)1
2.4000,-0.9000,25.3038,(Zn+Cu)1
2.4100,-0.8950,25.0845,(Zn+Cu)1
2.4200,-0.8900,24.3823,(Zn+Cu)1
2.4300,-0.8850,24.1576,(Zn+Cu)1
2.4400,-0.8800,23.4549,(Zn+Cu)1
2.4500,-0.8750,23.1536,(Zn+Cu)1
2.4600,-0.8700,22.8819,(Zn+Cu)1
2.4700,-0.8650,23.0795,(Zn+Cu)1
2.4800,-0.8600,22.6374,(Zn+Cu)1
2.4900,-0.8550,22.7674,(Zn+Cu)1
2.5000,-0.8500,22.0172,(Zn+Cu)1
2.5100,-0.8450,21.9724,(Zn+Cu)1
2.5200,-0.8400,21.7103,(Zn+Cu)1
2.5300,-0.8350,21.8076,(Zn+Cu)1
2.5400,-0.8300,21.6093,(Zn+Cu)1
2.5500,-0.8250,21.5282,(Zn+Cu)1
2.5600,-0.8200,21.6806,(Zn+Cu)1
2.5700,-0.8150,21.4758,(Zn+Cu)1
2.5800,-0.8100,21.4341,(Zn+Cu)1
2.5900,-0.8050,21.1607,(Zn+Cu)1
2.6000,-0.8000,20.9922,(Zn+Cu)1
2.6100,-0.7950,21.2432,(Zn+Cu)1
2.6200,-0.7900,21.1486,(Zn+Cu)1
2.6300,-0.7850,20.9466,(Zn+Cu)1
2.6400,-0.7800,21.4906,(Zn+Cu)1
2.6500,-0.7750,21.2401,(Zn+Cu)1
2.6600,-0.7700,21.8534,(Zn+Cu)1
2.6700,-0.7650,21.4181,(Zn+Cu)1
2.6800,-0.7600,21.5538,(Zn+Cu)1
2.6900,-0.7550,21.6724,(Zn+Cu)1
2.7000,-0.7500,22.0084,(Zn+Cu)1
2.7100,-0.7450,21.8759,(Zn+Cu)1
2.7200,-0.7400,21.8785,(Zn+Cu)1
2.7300,-0.7350,22.1317,(Zn+Cu)1
2.7400,-0.7300,22.0386,(Zn+Cu)1
2.7500,-0.7250,21.8140,(Zn+Cu)1
2.7600,-0.7200,21.9036,(Zn+Cu)1
2.7700,-0.7150,21.9988,(Zn+Cu)1
2.7800,-0.7100,21.3757,(Zn+Cu)1
2.7900,-0.7050,21.8928,(Zn+Cu)1
2.8000,-0.7000,21.3896,(Zn+Cu)1
2.8100,-0.6950,22.3828,(Zn+Cu)1
2.8200,-0.6900,22.0428,(Zn+Cu)1
2.8300,-0.6850,22.2659,(Zn+Cu)1
2.8400,-0.6800,22.0420,(Zn+Cu)1
2.8500,-0.6750,22.2675,(Zn+Cu)1
2.8600,-0.6700,22.3288,(Zn+Cu)1
2.8700,-0.6650,22.6319,(Zn+Cu)1
2.8800,-0.6600,22.9064,(Zn+Cu)1
2.8900,-0.6550,24.2448,(Zn+Cu)1
2.9000,-0.6500,24.6438,(Zn+Cu)1
2.9100,-0.6450,25.8016,(Zn+Cu)1
2.9200,-0.6400,27.0592,(Zn+Cu)1
2.9300,-0.6350,29.0529,(Zn+Cu)1
2.9400,-0.6300,31.0827,(Zn+Cu)1
2.9500,-0.6250,33.4427,(Zn+Cu)1
2.9600,-0.6200,34.2778,(Zn+Cu)1
2.9700,-0.6150,34.0692,(Zn+Cu)1
2.9800,-0.6100,32.4410,(Zn+Cu)1
2.9900,-0.6050,28.6371,(Zn+Cu)1
3.0000,-0.6000,26.4779,(Zn+Cu)1
3.0100,-0.5950,24.9235,(Zn+Cu)1
3.0200,-0.5900,24.2876,(Zn+Cu)1
3.0300,-0.5850,23.7989,(Zn+Cu)1
3.0400,-0.5800,23.8970,(Zn+Cu)1
3.0500,-0.5750,23.7817,(Zn+Cu)1
3.0600,-0.5700,24.3074,(Zn+Cu)1
3.0700,-0.5650,24.3976,(Zn+Cu)1
3.0800,-0.5600,24.1666,(Zn+Cu)1
3.0900,-0.5550,24.1136,(Zn+Cu)1
3.1000,-0.5500,24.3191,(Zn+Cu)1
3.1100,-0.5450,24.3077,(Zn+Cu)1
3.1200,-0.5400,24.6809,(Zn+Cu)1
3.1300,-0.5350,24.7309,(Zn+Cu)1
3.1400,-0.5300,25.0776,(Zn+Cu)1
3.1500,-0.5250,25.0775,(Zn+Cu)1
3.1600,-0.5200,25.6193,(Zn+Cu)1
3.1700,-0.5150,25.5092,(Zn+Cu)1
3.1800,-0.5100,25.2147,(Zn+Cu)1
3.1900,-0.5050,25.4489,(Zn+Cu)1
3.2000,-0.5000,25.4154,(Zn+Cu)1
3.2100,-0.4950,25.7690,(Zn+Cu)1
3.2200,-0.4900,25.6680,(Zn+Cu)1
3.2300,-0.4850,26.1869,(Zn+Cu)1
3.2400,-0.4800,26.4171,(Zn+Cu)1
3.2500,-0.4750,26.4133,(Zn+Cu)1
3.2600,-0.4700,26.4382,(Zn+Cu)1
3.2700,-0.4650,26.4075,(Zn+Cu)1
3.2800,-0.4600,26.6226,(Zn+Cu)1
3.2900,-0.4550,26.9422,(Zn+Cu)1
3.3000,-0.4500,27.0708,(Zn+Cu)1
3.3100,-0.4450,27.7374,(Zn+Cu)1
3.3200,-0.4400,28.4689,(Zn+Cu)1
3.3300,-0.4350,28.5891,(Zn+Cu)1
3.3400,-0.4300,28.5250,(Zn+Cu)1
3.3500,-0.4250,29.4219,(Zn+Cu)1
3.3600,-0.4200,29.5307,(Zn+Cu)1
3.3700,-0.4150,30.3893,(Zn+Cu)1
3.3800,-0.4100,31.0321,(Zn+Cu)1
3.3900,-0.4050,31.7358,(Zn+Cu)1
3.4000,-0.4000,33.0665,(Zn+Cu)1
3.4100,-0.3950,34.0393,(Zn+Cu)1
3.4200,-0.3900,35.1300,(Zn+Cu)1
3.4300,-0.3850,36.0950,(Zn+Cu)1
3.4400,-0.3800,37.8545,(Zn+Cu)1
3.4500,-0.3750,39.3072,(Zn+Cu)1
3.4600,-0.3700,41.3850,(Zn+Cu)1
3.4700,-0.3650,43.2727,(Zn+Cu)1
3.4800,-0.3600,46.5583,(Zn+Cu)1
3.4900,-0.3550,49.3201,(Zn+Cu)1
3.5000,-0.3500,53.0160,(Zn+Cu)1
3.5100,-0.3450,55.9242,(Zn+Cu)1
3.5200,-0.3400,59.6900,(Zn+Cu)1
3.5300,-0.3350,64.3050,(Zn+Cu)1
3.5400,-0.3300,69.1246,(Zn+Cu)1
3.5500,-0.3250,74.6073,(Zn+Cu)1
3.5600,-0.3200,80.3622,(Zn+Cu)1
3.5700,-0.3150,88.7396,(Zn+Cu)1
3.5800,-0.3100,96.6034,(Zn+Cu)1
3.5900,-0.3050,104.8564,(Zn+Cu)1
3.6000,-0.3000,113.8161,(Zn+Cu)1
3.6100,-0.2950,123.4145,(Zn+Cu)1
3.6200,-0.2900,133.8750,(Zn+Cu)1
3.6300,-0.2850,145.1348,(Zn+Cu)1
3.6400,-0.2800,156.7376,(Zn+Cu)1
3.6500,-0.2750,172.2705,(Zn+Cu)1
3.6600,-0.2700,185.2957,(Zn+Cu)1
3.6700,-0.2650,197.2671,(Zn+Cu)1
3.6800,-0.2600,207.0782,(Zn+Cu)1
3.6900,-0.2550,215.7629,(Zn+Cu)1
3.7000,-0.2500,222.5187,(Zn+Cu)1
3.7100,-0.2450,226.3125,(Zn+Cu)1
3.7200,-0.2400,228.2094,(Zn+Cu)1
3.7300,-0.2350,225.5427,(Zn+Cu)1
3.7400,-0.2300,222.1502,(Zn+Cu)1
3.7500,-0.2250,210.6652,(Zn+Cu)1
3.7600,-0.2200,192.7951,(Zn+Cu)1
3.7700,-0.2150,168.0181,(Zn+Cu)1
3.7800,-0.2100,136.8855,(Zn+Cu)1
3.7900,-0.2050,97.3603,(Zn+Cu)1
3.8000,-0.2000,60.7582,(Zn+Cu)1
3.8100,-0.1950,44.6444,(Zn+Cu)1
3.8200,-0.1900,39.8440,(Zn+Cu)1
3.8300,-0.1850,38.1724,(Zn+Cu)1
3.8400,-0.1800,37.0217,(Zn+Cu)1
3.8500,-0.1750,37.1145,(Zn+Cu)1
3.8600,-0.1700,36.5464,(Zn+Cu)1
3.8700,-0.1650,36.7098,(Zn+Cu)1
3.8800,-0.1600,36.8540,(Zn+Cu)1
3.8900,-0.1550,37.1900,(Zn+Cu)1
3.9000,-0.1500,37.6759,(Zn+Cu)1
3.9100,-0.1450,37.9038,(Zn+Cu)1
3.9200,-0.1400,37.9679,(Zn+Cu)1
3.9300,-0.1350,38.3644,(Zn+Cu)1
3.9400,-0.1300,38.6794,(Zn+Cu)1
3.9500,-0.1250,38.5204,(Zn+Cu)1
3.9600,-0.1200,39.1189,(Zn+Cu)1
3.9700,-0.1150,39.6033,(Zn+Cu)1
3.9800,-0.1100,39.8154,(Zn+Cu)1
3.9900,-0.1050,41.0306,(Zn+Cu)1
4.0000,-0.1000,41.5729,(Zn+Cu)1
4.0100,-0.0950,41.9058,(Zn+Cu)1
4.0200,-0.0900,42.6341,(Zn+Cu)1
4.0300,-0.0850,42.8970,(Zn+Cu)1
4.0400,-0.0800,44.0449,(Zn+Cu)1
4.0500,-0.0750,44.8480,(Zn+Cu)1
4.0600,-0.0700,45.8246,(Zn+Cu)1
4.0700,-0.0650,47.7183,(Zn+Cu)1
4.0800,-0.0600,48.6209,(Zn+Cu)1
4.0900,-0.0550,49.5636,(Zn+Cu)1
4.1000,-0.0500,50.3652,(Zn+Cu)1
4.1100,-0.0450,51.6461,(Zn+Cu)1
4.1200,-0.0400,53.8732,(Zn+Cu)1
4.1300,-0.0350,56.0596,(Zn+Cu)1
4.1400,-0.0300,59.2100,(Zn+Cu)1
4.1500,-0.0250,62.7428,(Zn+Cu)1
4.1600,-0.0200,69.7394,(Zn+Cu)1
4.1700,-0.0150,76.2712,(Zn+Cu)1
4.1800,-0.0100,84.6092,(Zn+Cu)1
4.1900,-0.0050,95.0678,(Zn+Cu)1
4.2000,-0.0000,107.8755,(Zn+Cu)1
4.2100,0.0050,123.4203,(Zn+Cu)1
4.2200,0.0100,142.6123,(Zn+Cu)1
4.2300,0.0150,165.5133,(Zn+Cu)1
4.2400,0.0200,196.8942,(Zn+Cu)1
4.2500,0.0250,227.0731,(Zn+Cu)1
4.2600,0.0300,260.0392,(Zn+Cu)1
4.2700,0.0350,297.9872,(Zn+Cu)1
4.2800,0.0400,338.7834,(Zn+Cu)1
4.2900,0.0450,384.1161,(Zn+Cu)1
4.3000,0.0500,432.4014,(Zn+Cu)1
4.3100,0.0550,485.1725,(Zn+Cu)1
4.3200,0.0600,537.7436,(Zn+Cu)1
4.3300,0.0650,599.6264,(Zn+Cu)1
4.3400,0.0700,650.1679,(Zn+Cu)1
4.3500,0.0750,694.6025,(Zn+Cu)1
4.3600,0.0800,730.1949,(Zn+Cu)1
4.3700,0.0850,764.2318,(Zn+Cu)1
4.3800,0.0900,796.9265,(Zn+Cu)1
4.3900,0.0950,825.2128,(Zn+Cu)1
4.4000,0.1000,850.4402,(Zn+Cu)1
4.4100,0.1050,884.8080,(Zn+Cu)1
4.4200,0.1100,904.9943,(Zn+Cu)1
4.4300,0.1150,922.7740,(Zn+Cu)1
4.4400,0.1200,929.0301,(Zn+Cu)1
4.4500,0.1250,940.5179,(Zn+Cu)1
4.4600,0.1300,951.0359,(Zn+Cu)1
4.4700,0.1350,953.3627,(Zn+Cu)1
4.4800,0.1400,950.9272,(Zn+Cu)1
4.4900,0.1450,953.7117,(Zn+Cu)1
4.5000,0.1500,941.5787,(Zn+Cu)1
4.5100,0.1550,923.5746,(Zn+Cu)1
4.5200,0.1600,901.4421,(Zn+Cu)1
4.5300,0.1650,865.0556,(Zn+Cu)1
4.5400,0.1700,828.5845,(Zn+Cu)1
4.5500,0.1750,787.5361,(Zn+Cu)1
4.5600,0.1800,735.5089,(Zn+Cu)1
4.5700,0.1850,705.8091,(Zn+Cu)1
4.5800,0.1900,161.3291,(Zn+Cu)1
4.5900,0.1950,118.9386,(Zn+Cu)1
4.6000,0.2000,106.6906,(Zn+Cu)1
4.6100,0.2050,99.7285,(Zn+Cu)1
4.6200,0.2100,95.0982,(Zn+Cu)1
4.6300,0.2150,92.2543,(Zn+Cu)1
4.6400,0.2200,90.9681,(Zn+Cu)1
4.6500,0.2250,90.0891,(Zn+Cu)1
4.6600,0.2300,90.3122,(Zn+Cu)1
4.6700,0.2350,89.9191,(Zn+Cu)1
4.6800,0.2400,89.0654,(Zn+Cu)1
4.6900,0.2450,89.0556,(Zn+Cu)1
4.7000,0.2500,88.3329,(Zn+Cu)1
4.7100,0.2550,88.8013,(Zn+Cu)1
4.7200,0.2600,89.1304,(Zn+Cu)1
4.7300,0.2650,89.3437,(Zn+Cu)1
4.7400,0.2700,89.6266,(Zn+Cu)1
4.7500,0.2750,91.8729,(Zn+Cu)1
4.7600,0.2800,92.2206,(Zn+Cu)1
4.7700,0.2850,92.7253,(Zn+Cu)1
4.7800,0.2900,93.0280,(Zn+Cu)1
4.7900,0.2950,93.9403,(Zn+Cu)1
4.8000,0.3000,94.1650,(Zn+Cu)1
4.8100,0.3050,94.9768,(Zn+Cu)1
4.8200,0.3100,95.6534,(Zn+Cu)1
4.8300,0.3150,98.2039,(Zn+Cu)1
4.8400,0.3200,98.5328,(Zn+Cu)1
4.8500,0.3250,99.5268,(Zn+Cu)1
4.8600,0.3300,100.2651,(Zn+Cu)1
4.8700,0.3350,100.9422,(Zn+Cu)1
4.8800,0.3400,101.3824,(Zn+Cu)1
4.8900,0.3450,102.4422,(Zn+Cu)1
4.9000,0.3500,103.2751,(Zn+Cu)1
4.9100,0.3550,103.7377,(Zn+Cu)1
4.9200,0.3600,106.0997,(Zn+Cu)1
4.9300,0.3650,106.5818,(Zn+Cu)1
4.9400,0.3700,107.0282,(Zn+Cu)1
4.9500,0.3750,107.0670,(Zn+Cu)1
4.9600,0.3800,107.9202,(Zn+Cu)1
4.9700,0.3850,108.0249,(Zn+Cu)1
4.9800,0.3900,108.4362,(Zn+Cu)1
4.9900,0.3950,108.6894,(Zn+Cu)1
5.0000,0.4000,110.9094,(Zn+Cu)1
5.0100,0.4050,111.3661,(Zn+Cu)1
5.0200,0.4100,111.9237,(Zn+Cu)1
5.0300,0.4150,111.3223,(Zn+Cu)1
5.0400,0.4200,112.1007,(Zn+Cu)1
5.0500,0.4250,112.2067,(Zn+Cu)1
5.0600,0.4300,113.2363,(Zn+Cu)1
5.0700,0.4350,113.3804,(Zn+Cu)1
5.0800,0.4400,115.8204,(Zn+Cu)1
5.0900,0.4450,116.2564,(Zn+Cu)1
5.1000,0.4500,116.5897,(Zn+Cu)1
5.1100,0.4550,117.1025,(Zn+Cu)1
5.1200,0.4600,117.1355,(Zn+Cu)1
5.1300,0.4650,117.7432,(Zn+Cu)1
5.1400,0.4700,118.7186,(Zn+Cu)1
5.1500,0.4750,119.0034,(Zn+Cu)1
5.1600,0.4800,119.6577,(Zn+Cu)1
5.1700,0.4850,122.5366,(Zn+Cu)1
5.1800,0.4900,123.3248,(Zn+Cu)1
5.1900,0.4950,123.9153,(Zn+Cu)1
5.2000,0.5000,124.3380,(Zn+Cu)1
5.2100,0.5000,125.0061,(Zn+Cu)1
