time,volt,current,compound
0.5900,-1.6000,0.0000,(Zn+Cu)10
0.6000,-1.6000,0.0000,(Zn+Cu)10
0.6100,-1.6000,0.0000,(Zn+Cu)10
0.6200,-1.6000,0.0000,(Zn+Cu)10
0.6300,-1.6000,0.0000,(Zn+Cu)10
0.6400,-1.6000,0.0000,(Zn+Cu)10
0.6500,-1.6000,0.0000,(Zn+Cu)10
0.6600,-1.6000,0.0000,(Zn+Cu)10
0.6700,-1.6000,0.0000,(Zn+Cu)10
0.6800,-1.6000,0.0000,(Zn+Cu)10
0.6900,-1.6000,0.0000,(Zn+Cu)10
0.7000,-1.6000,0.0000,(Zn+Cu)10
0.7100,-1.6000,0.0000,(Zn+Cu)10
0.7200,-1.6000,0.0000,(Zn+Cu)10
0.7300,-1.6000,0.0000,(Zn+Cu)10
0.7400,-1.6000,0.0000,(Zn+Cu)10
0.7500,-1.6000,0.0000,(Zn+Cu)10
0.7600,-1.6000,0.0000,(Zn+Cu)10
0.7700,-1.6000,0.0000,(Zn+Cu)10
0.7800,-1.6000,0.0000,(Zn+Cu)10
0.7900,-1.6000,0.0000,(Zn+Cu)10
0.8000,-1.6000,0.0000,(Zn+Cu)10
0.8100,-1.6000,0.0000,(Zn+Cu)10
0.8200,-1.6000,0.0000,(Zn+Cu)10
0.8300,-1.6000,0.0000,(Zn+Cu)10
0.8400,-1.6000,0.0000,(Zn+Cu)10
0.8500,-1.6000,0.0000,(Zn+Cu)10
0.8600,-1.6000,0.0000,(Zn+Cu)10
0.8700,-1.6000,0.0000,(Zn+Cu)10
0.8800,-1.6000,0.0000,(Zn+Cu)10
0.8900,-1.6000,0.0000,(Zn+Cu)10
0.9000,-1.6000,0.0000,(Zn+Cu)10
0.9100,-1.6000,0.0000,(Zn+Cu)10
0.9200,-1.6000,0.0000,(Zn+Cu)10
0.9300,-1.6000,0.0000,(Zn+Cu)10
0.9400,-1.6000,0.0000,(Zn+Cu)10
0.9500,-1.6000,0.0000,(Zn+Cu)10
0.9600,-1.6000,0.0000,(Zn+Cu)10
0.9700,-1.6000,0.0000,(Zn+Cu)10
0.9800,-1.6000,0.0000,(Zn+Cu)10
0.9900,-1.6000,0.0000,(Zn+Cu)10
1.0100,-1.5950,0.0000,(Zn+Cu)10
1.0200,-1.5900,0.0000,(Zn+Cu)10
1.0300,-1.5850,0.0000,(Zn+Cu)10
1.0400,-1.5800,0.0000,(Zn+Cu)10
1.0500,-1.5750,0.0000,(Zn+Cu)10
1.0600,-1.5700,0.0000,(Zn+Cu)10
1.0700,-1.5650,0.0000,(Zn+Cu)10
1.0800,-1.5600,0.0000,(Zn+Cu)10
1.0900,-1.5550,0.0000,(Zn+Cu)10
1.1000,-1.5500,0.0000,(Zn+Cu)10
1.1100,-1.5450,0.0000,(Zn+Cu)10
1.1200,-1.5400,0.0000,(Zn+Cu)10
1.1300,-1.5350,0.0000,(Zn+Cu)10
1.1400,-1.5300,0.0000,(Zn+Cu)10
1.1500,-1.5250,0.0000,(Zn+Cu)10
1.1600,-1.5200,0.0000,(Zn+Cu)10
1.1700,-1.5150,0.0000,(Zn+Cu)10
1.1800,-1.5100,0.0000,(Zn+Cu)10
1.1900,-1.5050,0.0000,(Zn+Cu)10
1.2000,-1.5000,0.0000,(Zn+Cu)10
1.2100,-1.4950,0.0000,(Zn+Cu)10
1.2200,-1.4900,0.0000,(Zn+Cu)10
1.2300,-1.4850,0.0000,(Zn+Cu)10
1.2400,-1.4800,0.0000,(Zn+Cu)10
1.2500,-1.4750,0.0000,(Zn+Cu)10
1.2600,-1.4700,0.0000,(Zn+Cu)10
1.2700,-1.4650,0.0000,(Zn+Cu)10
1.2800,-1.4600,0.0000,(Zn+Cu)10
1.2900,-1.4550,0.0000,(Zn+Cu)10
1.3000,-1.4500,0.0000,(Zn+Cu)10
1.3100,-1.4450,0.0000,(Zn+Cu)10
1.3200,-1.4400,0.0000,(Zn+Cu)10
1.3300,-1.4350,0.0000,(Zn+Cu)10
1.3400,-1.4300,0.0000,(Zn+Cu)10
1.3500,-1.4250,0.0000,(Zn+Cu)10
1.3600,-1.4200,0.0000,(Zn+Cu)10
1.3700,-1.4150,0.0000,(Zn+Cu)10
1.3800,-1.4100,0.0000,(Zn+Cu)10
1.3900,-1.4050,0.0000,(Zn+Cu)10
1.4000,-1.4000,0.0000,(Zn+Cu)10
1.4100,-1.3950,7.5574,(Zn+Cu)10
1.4200,-1.3900,39.5610,(Zn+Cu)10
1.4300,-1.3850,71.4265,(Zn+Cu)10
1.4400,-1.3800,102.4789,(Zn+Cu)10
1.4500,-1.3750,132.7482,(Zn+Cu)10
1.4600,-1.3700,168.3828,(Zn+Cu)10
1.4700,-1.3650,198.2708,(Zn+Cu)10
1.4800,-1.3600,227.5618,(Zn+Cu)10
1.4900,-1.3550,255.8560,(Zn+Cu)10
1.5000,-1.3500,284.2090,(Zn+Cu)10
1.5100,-1.3450,311.5345,(Zn+Cu)10
1.5200,-1.3400,338.9813,(Zn+Cu)10
1.5300,-1.3350,366.3737,(Zn+Cu)10
1.5400,-1.3300,391.5011,(Zn+Cu)10
1.5500,-1.3250,421.4813,(Zn+Cu)10
1.5600,-1.3200,446.5508,(Zn+Cu)10
1.5700,-1.3150,469.6594,(Zn+Cu)10
1.5800,-1.3100,493.6034,(Zn+Cu)10
1.5900,-1.3050,517.1841,(Zn+Cu)10
1.6000,-1.3000,532.1895,(Zn+Cu)10
1.6100,-1.2950,523.0318,(Zn+Cu)10
1.6200,-1.2900,513.0601,(Zn+Cu)10
1.6300,-1.2850,506.7707,(Zn+Cu)10
1.6400,-1.2800,496.8421,(Zn+Cu)10
1.6500,-1.2750,485.9105,(Zn+Cu)10
1.6600,-1.2700,469.7787,(Zn+Cu)10
1.6700,-1.2650,459.8016,(Zn+Cu)10
1.6800,-1.2600,448.1794,(Zn+Cu)10
1.6900,-1.2550,437.7882,(Zn+Cu)10
1.7000,-1.2500,426.7926,(Zn+Cu)10
1.7100,-1.2450,416.0716,(Zn+Cu)10
1.7200,-1.2400,407.3361,(Zn+Cu)10
1.7300,-1.2350,396.6347,(Zn+Cu)10
1.7400,-1.2300,384.7158,(Zn+Cu)10
1.7500,-1.2250,369.0665,(Zn+Cu)10
1.7600,-1.2200,357.8631,(Zn+Cu)10
1.7700,-1.2150,346.1498,(Zn+Cu)10
1.7800,-1.2100,335.5396,(Zn+Cu)10
1.7900,-1.2050,323.3003,(Zn+Cu)10
1.8000,-1.2000,314.6343,(Zn+Cu)10
1.8100,-1.1950,303.2256,(Zn+Cu)10
1.8200,-1.1900,291.9529,(Zn+Cu)10
1.8300,-1.1850,277.1797,(Zn+Cu)10
1.8400,-1.1800,265.8165,(Zn+Cu)10
1.8500,-1.1750,255.7770,(Zn+Cu)10
1.8600,-1.1700,245.2790,(Zn+Cu)10
1.8700,-1.1650,234.8280,(Zn+Cu)10
1.8800,-1.1600,226.5994,(Zn+Cu)10
1.8900,-1.1550,216.2596,(Zn+Cu)10
1.9000,-1.1500,207.0656,(Zn+Cu)10
1.9100,-1.1450,197.7362,(Zn+Cu)10
1.9200,-1.1400,186.3822,(Zn+Cu)10
1.9300,-1.1350,177.6002,(Zn+Cu)10
1.9400,-1.1300,169.5599,(Zn+Cu)10
1.9500,-1.1250,161.7039,(Zn+Cu)10
1.9600,-1.1200,154.9136,(Zn+Cu)10
1.9700,-1.1150,148.7437,(Zn+Cu)10
1.9800,-1.1100,142.4089,(Zn+Cu)10
1.9900,-1.1050,136.0556,(Zn+Cu)10
2.0000,-1.1000,129.2237,(Zn+Cu)10
2.0100,-1.0950,123.7565,(Zn+Cu)10
2.0200,-1.0900,119.7369,(Zn+Cu)10
2.0300,-1.0850,115.7520,(Zn+Cu)10
2.0400,-1.0800,112.4528,(Zn+Cu)10
2.0500,-1.0750,110.1111,(Zn+Cu)10
2.0600,-1.0700,107.7654,(Zn+Cu)10
2.0700,-1.0650,105.6725,(Zn+Cu)10
2.0800,-1.0600,101.7499,(Zn+Cu)10
2.0900,-1.0550,99.2136,(Zn+Cu)10
2.1000,-1.0500,97.7796,(Zn+Cu)10
2.1100,-1.0450,95.5833,(Zn+Cu)10
2.1200,-1.0400,93.2184,(Zn+Cu)10
2.1300,-1.0350,89.8680,(Zn+Cu)10
2.1400,-1.0300,87.5810,(Zn+Cu)10
2.1500,-1.0250,83.2067,(Zn+Cu)10
2.1600,-1.0200,79.4711,(Zn+Cu)10
2.1700,-1.0150,74.3192,(Zn+Cu)10
2.1800,-1.0100,70.3028,(Zn+Cu)10
2.1900,-1.0050,66.3074,(Zn+Cu)10
2.2000,-1.0000,62.6877,(Zn+Cu)10
2.2100,-0.9950,59.6446,(Zn+Cu)10
2.2200,-0.9900,57.6538,(Zn+Cu)10
2.2300,-0.9850,54.4574,(Zn+Cu)10
2.2400,-0.9800,52.0576,(Zn+Cu)10
2.2500,-0.9750,49.4855,(Zn+Cu)10
2.2600,-0.9700,47.4595,(Zn+Cu)10
2.2700,-0.9650,45.8458,(Zn+Cu)10
2.2800,-0.9600,44.1471,(Zn+Cu)10
2.2900,-0.9550,43.0873,(Zn+Cu)10
2.3000,-0.9500,42.1477,(Zn+Cu)10
2.3100,-0.9450,41.2981,(Zn+Cu)10
2.3200,-0.9400,40.0836,(Zn+Cu)10
2.3300,-0.9350,39.3031,(Zn+Cu)10
2.3400,-0.9300,37.7607,(Zn+Cu)10
2.3500,-0.9250,36.8767,(Zn+Cu)10
2.3600,-0.9200,36.3383,(Zn+Cu)10
2.3700,-0.9150,35.6918,(Zn+Cu)10
2.3800,-0.9100,35.1205,(Zn+Cu)10
2.3900,-0.9050,35.0014,(Zn+Cu)10
2.4000,-0.9000,34.2532,(Zn+Cu)10
2.4100,-0.8950,33.9731,(Zn+Cu)10
2.4200,-0.8900,33.3795,(Zn+Cu)10
2.4300,-0.8850,32.8100,(Zn+Cu)10
2.4400,-0.8800,32.1155,(Zn+Cu)10
2.4500,-0.8750,32.3373,(Zn+Cu)10
2.4600,-0.8700,31.6598,(Zn+Cu)10
2.4700,-0.8650,31.6863,(Zn+Cu)10
2.4800,-0.8600,31.8864,(Zn+Cu)10
2.4900,-0.8550,31.6803,(Zn+Cu)10
2.5000,-0.8500,30.8725,(Zn+Cu)10
2.5100,-0.8450,31.0734,(Zn+Cu)10
2.5200,-0.8400,30.2538,(Zn+Cu)10
2.5300,-0.8350,30.6556,(Zn+Cu)10
2.5400,-0.8300,30.2860,(Zn+Cu)10
2.5500,-0.8250,30.5407,(Zn+Cu)10
2.5600,-0.8200,30.5619,(Zn+Cu)10
2.5700,-0.8150,30.4205,(Zn+Cu)10
2.5800,-0.8100,30.1509,(Zn+Cu)10
2.5900,-0.8050,30.2588,(Zn+Cu)10
2.6000,-0.8000,29.6833,(Zn+Cu)10
2.6100,-0.7950,30.0593,(Zn+Cu)10
2.6200,-0.7900,29.9102,(Zn+Cu)10
2.6300,-0.7850,30.1460,(Zn+Cu)10
2.6400,-0.7800,29.9533,(Zn+Cu)10
2.6500,-0.7750,30.1064,(Zn+Cu)10
2.6600,-0.7700,30.0174,(Zn+Cu)10
2.6700,-0.7650,30.3538,(Zn+Cu)10
2.6800,-0.7600,29.8759,(Zn+Cu)10
2.6900,-0.7550,30.0796,(Zn+Cu)10
2.7000,-0.7500,29.8670,(Zn+Cu)10
2.7100,-0.7450,30.2867,(Zn+Cu)10
2.7200,-0.7400,30.1170,(Zn+Cu)10
2.7300,-0.7350,30.1628,(Zn+Cu)10
2.7400,-0.7300,30.1886,(Zn+Cu)10
2.7500,-0.7250,30.4564,(Zn+Cu)10
2.7600,-0.7200,30.3115,(Zn+Cu)10
2.7700,-0.7150,30.4069,(Zn+Cu)10
2.7800,-0.7100,30.5002,(Zn+Cu)10
2.7900,-0.7050,30.3409,(Zn+Cu)10
2.8000,-0.7000,30.2427,(Zn+Cu)10
2.8100,-0.6950,31.2723,(Zn+Cu)10
2.8200,-0.6900,30.8231,(Zn+Cu)10
2.8300,-0.6850,31.1162,(Zn+Cu)10
2.8400,-0.6800,31.2349,(Zn+Cu)10
2.8500,-0.6750,30.9812,(Zn+Cu)10
2.8600,-0.6700,31.6020,(Zn+Cu)10
2.8700,-0.6650,31.7373,(Zn+Cu)10
2.8800,-0.6600,32.0076,(Zn+Cu)10
2.8900,-0.6550,33.4402,(Zn+Cu)10
2.9000,-0.6500,34.1141,(Zn+Cu)10
2.9100,-0.6450,35.3604,(Zn+Cu)10
2.9200,-0.6400,37.1518,(Zn+Cu)10
2.9300,-0.6350,38.5687,(Zn+Cu)10
2.9400,-0.6300,40.9647,(Zn+Cu)10
2.9500,-0.6250,42.6371,(Zn+Cu)10
2.9600,-0.6200,43.9391,(Zn+Cu)10
2.9700,-0.6150,43.3591,(Zn+Cu)10
2.9800,-0.6100,42.1823,(Zn+Cu)10
2.9900,-0.6050,39.5779,(Zn+Cu)10
3.0000,-0.6000,37.3568,(Zn+Cu)10
3.0100,-0.5950,35.1146,(Zn+Cu)10
3.0200,-0.5900,34.2229,(Zn+Cu)10
3.0300,-0.5850,33.4273,(Zn+Cu)10
3.0400,-0.5800,33.8124,(Zn+Cu)10
3.0500,-0.5750,33.3581,(Zn+Cu)10
3.0600,-0.5700,34.1456,(Zn+Cu)10
3.0700,-0.5650,34.0880,(Zn+Cu)10
3.0800,-0.5600,34.2799,(Zn+Cu)10
3.0900,-0.5550,34.0825,(Zn+Cu)10
3.1000,-0.5500,34.5881,(Zn+Cu)10
3.1100,-0.5450,34.0306,(Zn+Cu)10
3.1200,-0.5400,34.6278,(Zn+Cu)10
3.1300,-0.5350,34.7035,(Zn+Cu)10
3.1400,-0.5300,35.0424,(Zn+Cu)10
3.1500,-0.5250,35.3033,(Zn+Cu)10
3.1600,-0.5200,35.4797,(Zn+Cu)10
3.1700,-0.5150,35.2918,(Zn+Cu)10
3.1800,-0.5100,35.6319,(Zn+Cu)10
3.1900,-0.5050,35.2095,(Zn+Cu)10
3.2000,-0.5000,35.1131,(Zn+Cu)10
3.2100,-0.4950,35.7036,(Zn+Cu)10
3.2200,-0.4900,35.6628,(Zn+Cu)10
3.2300,-0.4850,36.4598,(Zn+Cu)10
3.2400,-0.4800,36.4371,(Zn+Cu)10
3.2500,-0.4750,36.7199,(Zn+Cu)10
3.2600,-0.4700,37.0628,(Zn+Cu)10
3.2700,-0.4650,36.6962,(Zn+Cu)10
3.2800,-0.4600,36.8887,(Zn+Cu)10
3.2900,-0.4550,36.9895,(Zn+Cu)10
3.3000,-0.4500,37.4646,(Zn+Cu)10
3.3100,-0.4450,38.1330,(Zn+Cu)10
3.3200,-0.4400,38.7855,(Zn+Cu)10
3.3300,-0.4350,39.2096,(Zn+Cu)10
3.3400,-0.4300,39.8772,(Zn+Cu)10
3.3500,-0.4250,40.2444,(Zn+Cu)10
3.3600,-0.4200,40.7138,(Zn+Cu)10
3.3700,-0.4150,41.4639,(Zn+Cu)10
3.3800,-0.4100,42.1980,(Zn+Cu)10
3.3900,-0.4050,43.3904,(Zn+Cu)10
3.4000,-0.4000,45.2757,(Zn+Cu)10
3.4100,-0.3950,46.6267,(Zn+Cu)10
3.4200,-0.3900,48.4873,(Zn+Cu)10
3.4300,-0.3850,49.9787,(Zn+Cu)10
3.4400,-0.3800,51.6686,(Zn+Cu)10
3.4500,-0.3750,54.2812,(Zn+Cu)10
3.4600,-0.3700,56.9038,(Zn+Cu)10
3.4700,-0.3650,60.0304,(Zn+Cu)10
3.4800,-0.3600,65.0553,(Zn+Cu)10
3.4900,-0.3550,68.7685,(Zn+Cu)10
3.5000,-0.3500,73.4421,(Zn+Cu)10
3.5100,-0.3450,79.0683,(Zn+Cu)10
3.5200,-0.3400,84.3917,(Zn+Cu)10
3.5300,-0.3350,90.9752,(Zn+Cu)10
3.5400,-0.3300,97.9533,(Zn+Cu)10
3.5500,-0.3250,106.3288,(Zn+Cu)10
3.5600,-0.3200,114.9106,(Zn+Cu)10
3.5700,-0.3150,127.4130,(Zn+Cu)10
3.5800,-0.3100,137.7097,(Zn+Cu)10
3.5900,-0.3050,149.8244,(Zn+Cu)10
3.6000,-0.3000,162.0086,(Zn+Cu)10
3.6100,-0.2950,175.4052,(Zn+Cu)10
3.6200,-0.2900,189.3768,(Zn+Cu)10
3.6300,-0.2850,204.8967,(Zn+Cu)10
3.6400,-0.2800,220.5192,(Zn+Cu)10
3.6500,-0.2750,240.4276,(Zn+Cu)10
3.6600,-0.2700,256.9708,(Zn+Cu)10
3.6700,-0.2650,273.3644,(Zn+Cu)10
3.6800,-0.2600,287.8888,(Zn+Cu)10
3.6900,-0.2550,302.7078,(Zn+Cu)10
3.7000,-0.2500,316.8753,(Zn+Cu)10
3.7100,-0.2450,330.6035,(Zn+Cu)10
3.7200,-0.2400,344.2755,(Zn+Cu)10
3.7300,-0.2350,357.3537,(Zn+Cu)10
3.7400,-0.2300,375.3307,(Zn+Cu)10
3.7500,-0.2250,388.5421,(Zn+Cu)10
3.7600,-0.2200,399.8683,(Zn+Cu)10
3.7700,-0.2150,407.4422,(Zn+Cu)10
3.7800,-0.2100,415.8393,(Zn+Cu)10
3.7900,-0.2050,422.9301,(Zn+Cu)10
3.8000,-0.2000,426.4387,(Zn+Cu)10
3.8100,-0.1950,426.5188,(Zn+Cu)10
3.8200,-0.1900,425.0488,(Zn+Cu)10
3.8300,-0.1850,407.0270,(Zn+Cu)10
3.8400,-0.1800,367.0916,(Zn+Cu)10
3.8500,-0.1750,293.0881,(Zn+Cu)10
3.8600,-0.1700,195.4040,(Zn+Cu)10
3.8700,-0.1650,125.4397,(Zn+Cu)10
3.8800,-0.1600,94.1537,(Zn+Cu)10
3.8900,-0.1550,78.8718,(Zn+Cu)10
3.9000,-0.1500,70.2042,(Zn+Cu)10
3.9100,-0.1450,63.8130,(Zn+Cu)10
3.9200,-0.1400,59.7023,(Zn+Cu)10
3.9300,-0.1350,58.2393,(Zn+Cu)10
3.9400,-0.1300,56.1503,(Zn+Cu)10
3.9500,-0.1250,55.3941,(Zn+Cu)10
3.9600,-0.1200,55.3378,(Zn+Cu)10
3.9700,-0.1150,55.8645,(Zn+Cu)10
3.9800,-0.1100,55.9344,(Zn+Cu)10
3.9900,-0.1050,57.2076,(Zn+Cu)10
4.0000,-0.1000,57.2313,(Zn+Cu)10
4.0100,-0.0950,57.7280,(Zn+Cu)10
4.0200,-0.0900,58.7607,(Zn+Cu)10
4.0300,-0.0850,58.8275,(Zn+Cu)10
4.0400,-0.0800,59.7070,(Zn+Cu)10
4.0500,-0.0750,60.4564,(Zn+Cu)10
4.0600,-0.0700,60.8810,(Zn+Cu)10
4.0700,-0.0650,62.7896,(Zn+Cu)10
4.0800,-0.0600,64.4078,(Zn+Cu)10
4.0900,-0.0550,65.7658,(Zn+Cu)10
4.1000,-0.0500,66.9853,(Zn+Cu)10
4.1100,-0.0450,68.5257,(Zn+Cu)10
4.1200,-0.0400,70.7943,(Zn+Cu)10
4.1300,-0.0350,74.0477,(Zn+Cu)10
4.1400,-0.0300,77.2887,(Zn+Cu)10
4.1500,-0.0250,81.6890,(Zn+Cu)10
4.1600,-0.0200,89.3194,(Zn+Cu)10
4.1700,-0.0150,96.2204,(Zn+Cu)10
4.1800,-0.0100,105.9172,(Zn+Cu)10
4.1900,-0.0050,116.8838,(Zn+Cu)10
4.2000,-0.0000,130.7551,(Zn+Cu)10
4.2100,0.0050,146.4126,(Zn+Cu)10
4.2200,0.0100,167.2562,(Zn+Cu)10
4.2300,0.0150,189.9160,(Zn+Cu)10
4.2400,0.0200,223.9910,(Zn+Cu)10
4.2500,0.0250,254.5263,(Zn+Cu)10
4.2600,0.0300,288.2994,(Zn+Cu)10
4.2700,0.0350,326.0596,(Zn+Cu)10
4.2800,0.0400,366.8918,(Zn+Cu)10
4.2900,0.0450,409.9043,(Zn+Cu)10
4.3000,0.0500,456.5268,(Zn+Cu)10
4.3100,0.0550,504.9519,(Zn+Cu)10
4.3200,0.0600,554.8411,(Zn+Cu)10
4.3300,0.0650,614.7763,(Zn+Cu)10
4.3400,0.0700,662.1553,(Zn+Cu)10
4.3500,0.0750,706.2628,(Zn+Cu)10
4.3600,0.0800,741.3036,(Zn+Cu)10
4.3700,0.0850,776.3452,(Zn+Cu)10
4.3800,0.0900,806.6947,(Zn+Cu)10
4.3900,0.0950,835.6360,(Zn+Cu)10
4.4000,0.1000,861.0912,(Zn+Cu)10
4.4100,0.1050,893.6802,(Zn+Cu)10
4.4200,0.1100,915.3027,(Zn+Cu)10
4.4300,0.1150,934.5388,(Zn+Cu)10
4.4400,0.1200,942.7172,(Zn+Cu)10
4.4500,0.1250,959.2977,(Zn+Cu)10
4.4600,0.1300,971.4857,(Zn+Cu)10
4.4700,0.1350,979.3600,(Zn+Cu)10
4.4800,0.1400,982.9047,(Zn+Cu)10
4.4900,0.1450,990.8273,(Zn+Cu)10
4.5000,0.1500,980.7311,(Zn+Cu)10
4.5100,0.1550,966.3771,(Zn+Cu)10
4.5200,0.1600,932.7955,(Zn+Cu)10
4.5300,0.1650,890.7471,(Zn+Cu)10
4.5400,0.1700,859.4939,(Zn+Cu)10
4.5500,0.1750,829.8456,(Zn+Cu)10
4.5600,0.1800,802.6688,(Zn+Cu)10
4.5700,0.1850,782.0641,(Zn+Cu)10
4.5800,0.1900,769.6847,(Zn+Cu)10
4.5900,0.1950,633.0889,(Zn+Cu)10
4.6000,0.2000,205.7596,(Zn+Cu)10
4.6100,0.2050,158.7597,(Zn+Cu)10
4.6200,0.2100,142.6172,(Zn+Cu)10
4.6300,0.2150,134.6726,(Zn+Cu)10
4.6400,0.2200,129.6543,(Zn+Cu)10
4.6500,0.2250,126.7411,(Zn+Cu)10
4.6600,0.2300,126.3018,(Zn+Cu)10
4.6700,0.2350,124.4995,(Zn+Cu)10
4.6800,0.2400,123.7353,(Zn+Cu)10
4.6900,0.2450,123.1726,(Zn+Cu)10
4.7000,0.2500,122.6835,(Zn+Cu)10
4.7100,0.2550,123.1289,(Zn+Cu)10
4.7200,0.2600,123.3687,(Zn+Cu)10
4.7300,0.2650,124.1232,(Zn+Cu)10
4.7400,0.2700,124.7101,(Zn+Cu)10
4.7500,0.2750,127.4833,(Zn+Cu)10
4.7600,0.2800,128.3610,(Zn+Cu)10
4.7700,0.2850,129.9792,(Zn+Cu)10
4.7800,0.2900,130.4193,(Zn+Cu)10
4.7900,0.2950,131.7348,(Zn+Cu)10
4.8000,0.3000,132.7258,(Zn+Cu)10
4.8100,0.3050,134.4544,(Zn+Cu)10
4.8200,0.3100,136.1096,(Zn+Cu)10
4.8300,0.3150,139.4410,(Zn+Cu)10
4.8400,0.3200,140.4187,(Zn+Cu)10
4.8500,0.3250,142.1204,(Zn+Cu)10
4.8600,0.3300,142.8321,(Zn+Cu)10
4.8700,0.3350,143.7454,(Zn+Cu)10
4.8800,0.3400,144.4523,(Zn+Cu)10
4.8900,0.3450,145.9876,(Zn+Cu)10
4.9000,0.3500,146.5528,(Zn+Cu)10
4.9100,0.3550,148.1765,(Zn+Cu)10
4.9200,0.3600,150.6059,(Zn+Cu)10
4.9300,0.3650,151.4563,(Zn+Cu)10
4.9400,0.3700,151.4381,(Zn+Cu)10
4.9500,0.3750,151.0487,(Zn+Cu)10
4.9600,0.3800,151.0248,(Zn+Cu)10
4.9700,0.3850,151.4713,(Zn+Cu)10
4.9800,0.3900,151.4193,(Zn+Cu)10
4.9900,0.3950,151.3313,(Zn+Cu)10
5.0000,0.4000,153.2397,(Zn+Cu)10
5.0100,0.4050,153.5795,(Zn+Cu)10
5.0200,0.4100,153.4321,(Zn+Cu)10
5.0300,0.4150,152.8634,(Zn+Cu)10
5.0400,0.4200,151.9769,(Zn+Cu)10
5.0500,0.4250,152.1897,(Zn+Cu)10
5.0600,0.4300,152.0656,(Zn+Cu)10
5.0700,0.4350,152.8637,(Zn+Cu)10
5.0800,0.4400,154.4198,(Zn+Cu)10
5.0900,0.4450,154.4937,(Zn+Cu)10
5.1000,0.4500,154.7671,(Zn+Cu)10
5.1100,0.4550,154.8593,(Zn+Cu)10
5.1200,0.4600,154.1499,(Zn+Cu)10
5.1300,0.4650,154.2144,(Zn+Cu)10
5.1400,0.4700,154.6873,(Zn+Cu)10
5.1500,0.4750,155.2761,(Zn+Cu)10
5.1600,0.4800,155.2705,(Zn+Cu)10
5.1700,0.4850,158.4501,(Zn+Cu)10
5.1800,0.4900,158.5000,(Zn+Cu)10
5.1900,0.4950,159.3716,(Zn+Cu)10
5.2000,0.5000,158.9986,(Zn+Cu)10
5.2100,0.5000,159.1572,(Zn+Cu)10
